Cruise,Station,mon/dd/yyyy,hh:mm,Longitude [degrees east],Latitude [degrees north],Bottom Depth [m],Pressure [db],Temperature [degrees C],Temperature 2 [degrees C],Salinity [psu],Salinity 2 [psu],Fluorescense [mg/m^3],Beam Transmission [%],PAR,Oxygen [umol/kg],Oxygen [% saturation]
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,926.511,5.1961,5.1964,34.5374,34.5443,8.53E-02,98.5757,1.00E-12,1.171,0.382
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,927.521,5.1938,5.194,34.5375,34.5443,8.82E-02,98.5798,1.00E-12,1.173,0.382
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,928.532,5.1921,5.1923,34.5375,34.5444,8.96E-02,98.5767,1.00E-12,1.173,0.382
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,929.542,5.1888,5.189,34.5377,34.5445,8.96E-02,98.5755,1.00E-12,1.187,0.387
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,930.553,5.1881,5.1884,34.5374,34.5443,8.72E-02,98.5756,1.00E-12,1.172,0.382
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,931.563,5.1833,5.1837,34.5374,34.5443,8.82E-02,98.5857,1.00E-12,1.168,0.38
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,932.574,5.1697,5.1701,34.5376,34.5444,9.04E-02,98.579,1.00E-12,1.206,0.392
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,933.584,5.15,5.1502,34.5385,34.5453,8.74E-02,98.5778,1.00E-12,1.413,0.46
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,934.595,5.1431,5.1435,34.5384,34.5452,8.66E-02,98.5805,1.00E-12,1.415,0.46
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,935.605,5.1209,5.1213,34.5387,34.5455,8.80E-02,98.5743,1.00E-12,1.451,0.472
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,936.615,5.105,5.1054,34.5396,34.5463,8.59E-02,98.5745,1.00E-12,1.379,0.448
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,937.626,5.0972,5.0973,34.5397,34.5467,8.93E-02,98.5729,1.00E-12,1.44,0.468
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,938.636,5.0925,5.0924,34.54,34.5469,8.68E-02,98.5707,1.00E-12,1.655,0.538
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,939.647,5.0895,5.0898,34.5401,34.5469,8.77E-02,98.5745,1.00E-12,1.706,0.554
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,940.657,5.0885,5.0888,34.5398,34.5467,8.94E-02,98.5745,1.00E-12,1.641,0.533
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,941.668,5.0875,5.0877,34.5397,34.5466,8.82E-02,98.5573,1.00E-12,1.61,0.523
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,942.678,5.0861,5.0864,34.5395,34.5464,8.75E-02,98.5731,1.00E-12,1.596,0.518
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,943.689,5.0844,5.0848,34.5396,34.5464,8.44E-02,98.5782,1.00E-12,1.583,0.514
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,944.699,5.0816,5.082,34.5395,34.5464,8.55E-02,98.5726,1.00E-12,1.564,0.508
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,945.71,5.0758,5.076,34.5398,34.5467,8.69E-02,98.578,1.00E-12,1.655,0.537
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,946.72,5.0692,5.0695,34.54,34.5469,8.75E-02,98.553,1.00E-12,1.677,0.545
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,947.731,5.0656,5.0658,34.54,34.5469,8.76E-02,98.5729,1.00E-12,1.801,0.585
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,948.741,5.0627,5.0632,34.5402,34.547,8.74E-02,98.5923,1.00E-12,1.692,0.549
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,949.752,5.0597,5.0599,34.5402,34.547,8.63E-02,98.5761,1.00E-12,1.718,0.558
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,950.762,5.0545,5.0546,34.5405,34.5473,8.40E-02,98.5508,1.00E-12,1.875,0.609
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,951.773,5.0516,5.0518,34.5403,34.5472,8.60E-02,98.5784,1.00E-12,1.708,0.555
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,952.783,5.0469,5.0471,34.5403,34.5473,8.69E-02,98.5776,1.00E-12,1.783,0.579
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,953.794,5.0443,5.0446,34.5406,34.5474,8.67E-02,98.5745,1.00E-12,1.792,0.582
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,954.804,5.0422,5.0424,34.5406,34.5475,8.67E-02,98.5648,1.00E-12,1.8,0.584
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,955.815,5.037,5.0374,34.5405,34.5474,8.61E-02,98.5681,1.00E-12,1.843,0.598
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,956.825,5.0301,5.0304,34.5409,34.5477,8.65E-02,98.5746,1.00E-12,1.849,0.6
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,957.836,5.0281,5.0284,34.5408,34.5476,8.63E-02,98.5723,1.00E-12,1.896,0.615
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,958.847,5.0241,5.0242,34.5407,34.5475,8.95E-02,98.5744,1.00E-12,1.962,0.636
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,959.857,5.0134,5.0135,34.5407,34.5477,8.82E-02,98.5598,1.00E-12,2.013,0.653
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,960.868,4.9973,4.9976,34.5416,34.5484,8.57E-02,98.566,1.00E-12,1.955,0.634
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,961.878,4.9913,4.9916,34.542,34.5489,8.72E-02,98.5747,1.00E-12,2.05,0.665
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,962.889,4.9898,4.99,34.5419,34.5488,8.72E-02,98.5732,1.00E-12,2.007,0.65
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,963.899,4.9878,4.988,34.542,34.5489,8.74E-02,98.5669,1.00E-12,2.144,0.695
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,964.91,4.9851,4.9853,34.5421,34.549,8.67E-02,98.5742,1.00E-12,2.329,0.755
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,965.921,4.9828,4.9831,34.5422,34.5491,8.68E-02,98.5745,1.00E-12,2.271,0.736
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,966.931,4.9749,4.975,34.5422,34.5491,8.79E-02,98.5745,1.00E-12,2.121,0.687
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,967.942,4.9694,4.9697,34.5425,34.5493,8.68E-02,98.5745,1.00E-12,2.118,0.686
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,968.952,4.9626,4.9628,34.5426,34.5494,8.77E-02,98.5757,1.00E-12,2.248,0.728
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,969.963,4.955,4.9551,34.5424,34.5493,8.70E-02,98.58,1.00E-12,2.251,0.729
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,970.974,4.9271,4.9272,34.5433,34.5502,8.94E-02,98.5774,1.00E-12,2.551,0.826
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,971.984,4.92,4.9202,34.5434,34.5502,8.93E-02,98.5815,1.00E-12,2.521,0.816
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,972.995,4.9158,4.916,34.5433,34.55,8.70E-02,98.5775,1.00E-12,2.676,0.866
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,974.006,4.9119,4.9124,34.5432,34.55,8.54E-02,98.5754,1.00E-12,2.639,0.854
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,975.016,4.9112,4.9115,34.5432,34.55,8.78E-02,98.5755,1.00E-12,2.558,0.828
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,976.027,4.911,4.9114,34.5431,34.5499,8.73E-02,98.5733,1.00E-12,2.56,0.828
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,977.037,4.9111,4.9114,34.5429,34.5497,8.72E-02,98.5745,1.00E-12,2.659,0.86
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,978.048,4.9111,4.9115,34.5429,34.5497,8.83E-02,98.5745,1.00E-12,2.618,0.847
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,979.059,4.9105,4.9108,34.5428,34.5496,8.74E-02,98.5792,1.00E-12,2.675,0.865
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,980.07,4.9083,4.9087,34.5428,34.5496,8.77E-02,98.5745,1.00E-12,2.802,0.907
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,981.08,4.905,4.9053,34.5429,34.5497,9.03E-02,98.5745,1.00E-12,2.601,0.841
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,982.091,4.9035,4.9037,34.5428,34.5497,8.72E-02,98.5729,1.00E-12,2.724,0.881
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,983.102,4.9018,4.902,34.5429,34.5498,8.83E-02,98.583,1.00E-12,2.848,0.921
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,984.112,4.901,4.9012,34.5428,34.5496,9.01E-02,98.5711,1.00E-12,2.786,0.901
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,985.123,4.8994,4.8997,34.5428,34.5496,8.88E-02,98.5371,1.00E-12,2.792,0.903
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,986.134,4.8989,4.8992,34.5427,34.5494,8.85E-02,98.5774,1.00E-12,2.782,0.9
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,987.144,4.8985,4.8988,34.5425,34.5494,8.90E-02,98.5658,1.00E-12,2.755,0.891
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,988.155,4.8964,4.8968,34.5426,34.5494,8.92E-02,98.5745,1.00E-12,2.763,0.894
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,989.166,4.8935,4.8938,34.5426,34.5495,8.73E-02,98.5676,1.00E-12,2.783,0.9
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,990.176,4.8874,4.8876,34.5427,34.5496,8.93E-02,98.5736,1.00E-12,2.764,0.894
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,991.187,4.8769,4.877,34.5431,34.5499,8.98E-02,98.5745,1.00E-12,2.937,0.95
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,992.198,4.8704,4.8708,34.5433,34.5501,8.84E-02,98.5745,1.00E-12,3.034,0.981
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,993.209,4.8674,4.8676,34.5432,34.5501,8.84E-02,98.5707,1.00E-12,3.084,0.997
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,994.219,4.8617,4.862,34.5432,34.5499,8.85E-02,98.5676,1.00E-12,3.064,0.99
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,995.23,4.8565,4.8568,34.5435,34.5504,8.91E-02,98.5663,1.00E-12,3.049,0.985
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,996.241,4.854,4.8542,34.5435,34.5504,8.93E-02,98.5649,1.00E-12,3.097,1.001
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,997.251,4.8509,4.8512,34.5437,34.5504,9.12E-02,98.5576,1.00E-12,3.249,1.05
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,998.262,4.8451,4.8452,34.5435,34.5502,8.71E-02,98.5533,1.00E-12,3.269,1.056
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,999.273,4.8192,4.8192,34.5442,34.551,8.95E-02,98.5672,1.00E-12,3.328,1.074
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1000.284,4.8122,4.8125,34.5447,34.5516,8.91E-02,98.5733,1.00E-12,3.551,1.146
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1001.294,4.8055,4.8059,34.5448,34.5517,8.82E-02,98.5587,1.00E-12,3.483,1.124
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1002.305,4.7997,4.8002,34.5449,34.5518,8.87E-02,98.5699,1.00E-12,3.657,1.18
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1003.316,4.7961,4.7966,34.5448,34.5516,8.70E-02,98.5701,1.00E-12,3.635,1.173
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1004.327,4.793,4.7934,34.5447,34.5515,8.92E-02,98.5747,1.00E-12,3.617,1.167
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1005.338,4.7917,4.7921,34.5448,34.5516,8.89E-02,98.5757,1.00E-12,3.649,1.177
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1006.348,4.7906,4.7909,34.5448,34.5515,8.89E-02,98.5676,1.00E-12,3.771,1.216
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1007.359,4.7861,4.7865,34.5447,34.5516,8.79E-02,98.5503,1.00E-12,3.735,1.205
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1008.37,4.7801,4.7803,34.545,34.5519,8.92E-02,98.5661,1.00E-12,3.863,1.246
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1009.381,4.7761,4.7762,34.5447,34.5516,8.94E-02,98.5748,1.00E-12,3.882,1.252
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1010.392,4.761,4.7608,34.545,34.5518,8.95E-02,98.5716,1.00E-12,3.882,1.252
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1011.403,4.7465,4.7467,34.5457,34.5525,8.91E-02,98.5528,1.00E-12,4.134,1.332
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1012.413,4.7422,4.7425,34.5459,34.5527,8.97E-02,98.5742,1.00E-12,4.152,1.338
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1013.424,4.7412,4.7415,34.5457,34.5524,8.86E-02,98.5701,1.00E-12,4.233,1.364
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1014.435,4.739,4.7392,34.5456,34.5525,8.89E-02,98.5577,1.00E-12,4.344,1.4
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1015.446,4.736,4.7362,34.5456,34.5524,8.85E-02,98.5546,1.00E-12,4.214,1.358
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1016.456,4.7326,4.7329,34.5456,34.5525,8.96E-02,98.5653,1.00E-12,4.379,1.411
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,1017.467,4.727,4.7273,34.5457,34.5525,9.01E-02,98.568,1.00E-12,4.497,1.449
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1018.478,4.7216,4.7218,34.5458,34.5526,8.98E-02,98.5682,1.00E-12,4.423,1.425
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1019.489,4.7117,4.7119,34.5462,34.553,9.11E-02,98.5589,1.00E-12,4.389,1.413
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1020.5,4.7022,4.7023,34.5466,34.5534,9.01E-02,98.5552,1.00E-12,4.486,1.444
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1021.511,4.6941,4.6942,34.5468,34.5537,8.90E-02,98.5631,1.00E-12,4.753,1.53
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1022.522,4.6865,4.6868,34.5472,34.554,8.77E-02,98.5605,1.00E-12,4.705,1.514
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1023.533,4.6824,4.6826,34.5472,34.554,8.92E-02,98.552,1.00E-12,4.835,1.556
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1024.544,4.6781,4.6783,34.5472,34.554,9.11E-02,98.5661,1.00E-12,4.966,1.598
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1025.554,4.6756,4.6759,34.5472,34.5539,8.89E-02,98.5601,1.00E-12,4.846,1.559
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1026.565,4.6729,4.6732,34.5471,34.5539,8.79E-02,98.5541,1.00E-12,4.912,1.58
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1027.576,4.67,4.6703,34.547,34.5539,8.83E-02,98.5528,1.00E-12,5.003,1.609
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1028.587,4.6656,4.6658,34.5467,34.5536,9.02E-02,98.5559,1.00E-12,5.132,1.651
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1029.598,4.6559,4.6561,34.5471,34.554,8.59E-02,98.5528,1.00E-12,5.154,1.657
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1030.609,4.6546,4.655,34.5468,34.5536,8.85E-02,98.5504,1.00E-12,5.373,1.728
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1031.62,4.6527,4.653,34.5466,34.5535,8.94E-02,98.5617,1.00E-12,5.245,1.687
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1032.631,4.648,4.6483,34.5465,34.5534,9.08E-02,98.5368,1.00E-12,5.315,1.709
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,1033.642,4.6407,4.6411,34.5468,34.5535,8.89E-02,98.5528,1.00E-12,5.546,1.783
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1034.652,4.6362,4.6365,34.547,34.5538,8.87E-02,98.5552,1.00E-12,5.462,1.756
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1035.663,4.6329,4.6331,34.547,34.554,8.89E-02,98.5514,1.00E-12,5.569,1.79
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.0004,3650,1036.674,4.631,4.6313,34.547,34.5538,9.10E-02,98.5543,1.00E-12,5.711,1.836
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00039,3650,1037.685,4.626,4.6262,34.5471,34.5541,9.18E-02,98.5637,1.00E-12,5.678,1.825
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1038.696,4.6205,4.6209,34.5476,34.5543,9.01E-02,98.5599,1.00E-12,5.645,1.814
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1039.707,4.616,4.6163,34.5477,34.5546,9.20E-02,98.5543,1.00E-12,5.621,1.806
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1040.718,4.6115,4.6123,34.5479,34.5547,9.03E-02,98.5512,1.00E-12,5.87,1.886
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1041.729,4.596,4.5967,34.5482,34.5549,8.90E-02,98.5474,1.00E-12,6.106,1.961
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1042.74,4.5743,4.5748,34.55,34.5568,9.11E-02,98.5457,1.00E-12,6.258,2.009
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1043.751,4.5707,4.5708,34.5499,34.5567,8.95E-02,98.5537,1.00E-12,6.175,1.982
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1044.762,4.5693,4.5693,34.5495,34.5562,8.71E-02,98.557,1.00E-12,6.471,2.077
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1045.773,4.5678,4.5682,34.5491,34.5559,9.10E-02,98.5522,1.00E-12,6.417,2.059
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1046.784,4.5652,4.5657,34.5488,34.5556,8.98E-02,98.5608,1.00E-12,6.482,2.08
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1047.795,4.5581,4.5584,34.5487,34.5558,9.09E-02,98.5485,1.00E-12,6.469,2.076
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1048.806,4.5552,4.5556,34.549,34.5558,8.71E-02,98.547,1.00E-12,6.562,2.105
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1049.817,4.551,4.5512,34.5491,34.5559,8.84E-02,98.5436,1.00E-12,6.825,2.189
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1050.828,4.5488,4.5495,34.5491,34.5558,8.86E-02,98.5448,1.00E-12,6.748,2.165
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1051.839,4.5471,4.5474,34.549,34.5558,9.16E-02,98.5509,1.00E-12,6.668,2.139
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1052.85,4.5375,4.5378,34.5495,34.5564,8.85E-02,98.5483,1.00E-12,6.788,2.177
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1053.861,4.523,4.5232,34.5504,34.5572,8.83E-02,98.5484,1.00E-12,7.051,2.26
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1054.872,4.5191,4.5194,34.5504,34.5572,8.86E-02,98.5484,1.00E-12,7.062,2.264
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1055.883,4.5157,4.516,34.5504,34.5572,9.11E-02,98.5484,1.00E-12,7.249,2.324
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1056.894,4.5103,4.5105,34.5505,34.5573,8.91E-02,98.5484,1.00E-12,7.271,2.33
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1057.905,4.5059,4.5062,34.5506,34.5574,9.00E-02,98.5484,1.00E-12,7.408,2.374
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1058.916,4.5044,4.5047,34.5504,34.5573,8.95E-02,98.5484,1.00E-12,7.356,2.357
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1059.927,4.5032,4.5036,34.5503,34.5572,8.85E-02,98.5393,1.00E-12,7.555,2.421
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1060.938,4.4996,4.4999,34.5501,34.5569,8.78E-02,98.5298,1.00E-12,7.482,2.397
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1061.949,4.4963,4.4965,34.5501,34.5569,8.86E-02,98.5441,1.00E-12,7.539,2.415
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1062.96,4.4927,4.4931,34.5501,34.5567,8.93E-02,98.5484,1.00E-12,7.674,2.458
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1063.971,4.4916,4.4917,34.55,34.5569,9.24E-02,98.5484,1.00E-12,7.756,2.484
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1064.982,4.4896,4.4902,34.5501,34.5569,8.87E-02,98.5484,1.00E-12,7.68,2.46
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1065.994,4.487,4.4874,34.5502,34.5571,8.93E-02,98.5498,1.00E-12,7.622,2.441
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1067.005,4.4852,4.4858,34.5502,34.557,8.77E-02,98.5484,1.00E-12,7.608,2.437
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1068.016,4.4837,4.484,34.5503,34.5571,8.94E-02,98.5484,1.00E-12,7.716,2.471
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1069.027,4.4798,4.48,34.5503,34.5572,8.96E-02,98.5466,1.00E-12,7.786,2.493
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1070.038,4.4691,4.469,34.5505,34.5574,9.00E-02,98.5511,1.00E-12,8.01,2.565
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1071.049,4.4558,4.4563,34.5514,34.5582,8.99E-02,98.5392,1.00E-12,8.127,2.601
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1072.06,4.4513,4.4514,34.5512,34.5582,9.05E-02,98.5429,1.00E-12,8.283,2.651
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1073.071,4.4401,4.4402,34.5517,34.5585,8.66E-02,98.5497,1.00E-12,8.426,2.696
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1074.082,4.4359,4.4362,34.5519,34.5587,8.89E-02,98.5484,1.00E-12,8.595,2.75
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1075.093,4.4262,4.4262,34.552,34.5588,8.85E-02,98.5472,1.00E-12,8.725,2.791
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1076.105,4.4013,4.4016,34.553,34.5598,9.09E-02,98.545,1.00E-12,8.947,2.86
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1077.116,4.3792,4.3791,34.5551,34.5619,8.76E-02,98.547,1.00E-12,9.459,3.022
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1078.127,4.3779,4.3782,34.5548,34.5616,9.01E-02,98.5471,1.00E-12,9.519,3.041
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1079.138,4.3765,4.3767,34.5548,34.5615,8.93E-02,98.547,1.00E-12,9.529,3.044
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1080.149,4.3743,4.3753,34.5546,34.5613,9.01E-02,98.5484,1.00E-12,9.607,3.069
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1081.16,4.3731,4.3734,34.5546,34.5613,8.80E-02,98.5484,1.00E-12,9.7,3.099
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1082.171,4.3729,4.3733,34.5543,34.561,8.92E-02,98.5375,1.00E-12,9.595,3.065
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1083.182,4.3711,4.3715,34.5541,34.561,8.88E-02,98.5387,1.00E-12,9.745,3.113
SKQ201617S,sta009,12/27/2016,9:54,-106.94636,16.00038,3650,1084.194,4.3688,4.3692,34.5543,34.561,8.93E-02,98.5451,1.00E-12,9.7,3.098
