lat,long,depth,press,SA,CT,sigma0
15.49918,-110.00126,532.125,535.959,34.7234661,7.337681636,27.02613234
15.49918,-110.00126,531.063,534.888,34.72345201,7.365773273,27.02213278
15.49918,-110.00127,530.135,533.952,34.72424364,7.373026399,27.02171972
15.49918,-110.00128,529.234,533.044,34.72352824,7.378806604,27.02033886
15.49918,-110.00128,528.203,532.004,34.72391653,7.424814953,27.01408441
15.49918,-110.0013,527.199,530.992,34.72490814,7.466230987,27.00893565
15.49918,-110.0013,526.194,529.978,34.72569874,7.476381017,27.00809837
15.49918,-110.0013,525.207,528.983,34.72578614,7.48594281,27.00679542
15.49918,-110.0013,524.22,527.988,34.72587354,7.504368089,27.00421862
15.49918,-110.0013,523.199,526.958,34.72646295,7.521693857,27.00218807
15.49918,-110.0013,522.169,525.919,34.7274542,7.522183742,27.00289124
15.49918,-110.00128,521.348,525.091,34.72854873,7.511496106,27.00528233
15.49918,-110.00126,520.213,523.947,34.72702628,7.524983378,27.0021545
15.49918,-110.00126,519.398,523.124,34.72791989,7.513999458,27.00443167
15.49918,-110.00126,518.318,522.035,34.72589571,7.557466774,26.99659273
15.49918,-110.00128,517.284,520.993,34.72638446,7.605870161,26.98998006
15.49918,-110.00128,516.318,520.018,34.72727606,7.633545162,26.98666531
15.49918,-110.00128,515.335,519.027,34.72816745,7.648075462,26.98525177
15.49918,-110.00128,514.304,517.988,34.72885723,7.656638316,26.98454596
15.49918,-110.00128,513.292,516.967,34.72934625,7.660820284,26.98431964
15.49916,-110.00128,512.51,516.179,34.73074277,7.651716845,26.98673193
15.49916,-110.00128,511.317,514.976,34.72982251,7.652255091,26.98593583
15.49916,-110.00128,510.347,513.998,34.72980964,7.677157601,26.98230482
15.49916,-110.00128,509.477,513.12,34.73180793,7.677217029,26.98385492
15.49918,-110.00128,508.409,512.044,34.7301859,7.685920911,26.98132248
15.49918,-110.00128,507.381,511.006,34.72896634,7.734854538,26.97323187
15.49918,-110.00128,506.368,509.985,34.72965635,7.788239084,26.96595165
15.49917,-110.00128,505.472,509.081,34.73296068,7.76118769,26.97249403
15.49918,-110.00128,504.433,508.034,34.73254494,7.757220175,26.97275081
15.49918,-110.00128,503.318,506.909,34.73373604,7.779431534,26.97042485
15.49918,-110.00128,502.476,506.06,34.73462929,7.778310802,26.97128574
15.49918,-110.00128,501.412,504.987,34.73200236,7.861440663,26.9570098
15.49918,-110.00128,500.452,504.02,34.73379701,7.889504156,26.95426397
15.49918,-110.00128,499.423,502.982,34.73458571,7.900458637,26.95325849
15.49917,-110.00127,498.617,502.169,34.73688508,7.896622131,26.95561831
15.4992,-110.0013,497.7,501.245,34.73888134,7.939520914,26.9508181
15.4992,-110.00128,496.439,499.973,34.73805873,7.950726358,26.94851349
15.4992,-110.00128,495.417,498.943,34.73834508,7.967068214,26.94630816
15.4992,-110.0013,494.321,497.838,34.73933376,7.967966166,26.94694507
15.49918,-110.0013,493.585,497.095,34.73902137,7.958586481,26.94809597
15.49918,-110.0013,492.512,496.013,34.73800057,7.980434668,26.94405125
15.49918,-110.0013,491.514,495.007,34.73899071,8.007820872,26.94074263
15.49918,-110.0013,490.506,493.99,34.73927725,8.015296201,26.93985076
15.49918,-110.0013,489.526,493.002,34.73936323,8.025461619,26.93840037
15.49918,-110.0013,488.494,491.962,34.73974992,8.031045153,26.93786771
15.49918,-110.0013,487.405,490.864,34.74043723,8.027365069,26.93895286
15.49918,-110.0013,486.572,490.024,34.74012342,8.023574328,26.93927443
15.49918,-110.0013,485.56,489.003,34.73960597,8.03564636,26.9370681
15.49918,-110.0013,484.586,488.022,34.740295,8.046598564,26.93596761
15.49918,-110.0013,483.601,487.029,34.73937599,8.0570806,26.93368349
15.49918,-110.0013,482.574,485.993,34.73996372,8.079198882,26.9308284
15.49918,-110.0013,481.564,484.974,34.74085317,8.089355357,26.92999818
15.49918,-110.0013,480.561,483.963,34.74093882,8.098727386,26.92865849
15.49918,-110.0013,479.692,483.087,34.74162939,8.104289178,26.9283613
15.49918,-110.0013,478.632,482.019,34.74030732,8.136605937,26.9224729
15.49918,-110.0013,477.603,480.981,34.74149796,8.156623696,26.92038493
15.49918,-110.0013,476.617,479.987,34.74168434,8.183528432,26.91647068
15.49918,-110.0013,475.652,479.014,34.74267496,8.200952734,26.91460889
15.49918,-110.0013,474.671,478.025,34.74235896,8.205348652,26.91369802
15.49918,-110.0013,473.636,476.981,34.74083627,8.219136463,26.91042595
15.49918,-110.0013,472.619,475.956,34.74122317,8.24285428,26.90713322
15.49918,-110.0013,471.628,474.957,34.74181144,8.257997449,26.90529337
15.49918,-110.0013,470.496,473.815,34.74310105,8.268860048,26.90464746
15.49918,-110.0013,469.822,473.136,34.743895,8.248494025,26.90835773
15.49918,-110.0013,468.746,472.051,34.74186925,8.273156384,26.90303571
15.49918,-110.0013,467.702,470.999,34.7439641,8.302031128,26.90027333
15.49918,-110.0013,466.719,470.007,34.74445198,8.30611591,26.90003088
15.49918,-110.0013,465.702,468.983,34.74473841,8.308015443,26.89996442
15.49918,-110.0013,464.718,467.99,34.74422137,8.312914455,26.89881545
15.49918,-110.0013,463.739,467.003,34.74420687,8.326872092,26.89667581
15.49918,-110.0013,462.681,465.936,34.74459316,8.335849585,26.89560639
15.49918,-110.0013,461.915,465.164,34.74588819,8.321662056,26.89877907
15.49918,-110.0013,460.767,464.007,34.74587119,8.317004531,26.89947605
15.49918,-110.0013,459.736,462.967,34.74374562,8.356015445,26.89186618
15.49918,-110.0013,458.752,461.976,34.74594185,8.395945465,26.88746242
15.49917,-110.0013,457.804,461.019,34.74713367,8.411176153,26.88605359
15.49916,-110.0013,456.79,459.998,34.74852553,8.420232259,26.88574624
15.49916,-110.0013,455.755,458.954,34.74901264,8.422430358,26.88578764
15.49916,-110.0013,454.69,457.881,34.74990128,8.419642214,26.88690723
15.49916,-110.0013,453.887,457.071,34.74998987,8.413849374,26.88786556
15.49916,-110.0013,452.785,455.96,34.74977257,8.420152448,26.88672874
15.49916,-110.0013,451.741,454.908,34.75025957,8.425341056,26.88631067
15.49916,-110.0013,450.954,454.114,34.75064986,8.420936403,26.88729089
15.49914,-110.0013,449.872,453.024,34.75023188,8.423852447,26.88651781
15.49916,-110.0013,448.904,452.047,34.75112194,8.432115504,26.88594061
15.49916,-110.00132,447.94,451.076,34.75120816,8.441089244,26.88462799
15.49916,-110.00134,446.817,449.943,34.74988515,8.453991366,26.88161359
15.49916,-110.00135,446.032,449.152,34.75037598,8.462241294,26.88072513
15.49916,-110.00136,444.839,447.95,34.75065979,8.478014185,26.87851526
15.49916,-110.00136,443.981,447.084,34.75135049,8.477698313,26.87910124
15.49916,-110.00136,442.935,446.03,34.75163647,8.484685123,26.87824617
15.49916,-110.00136,441.921,445.008,34.75242537,8.491460648,26.87781436
15.49916,-110.00136,440.873,443.952,34.7529123,8.498145448,26.87716117
15.49916,-110.00136,439.933,443.004,34.75370229,8.502820091,26.87705371
15.49916,-110.00136,439.008,442.072,34.75238223,8.518193136,26.87365126
15.49916,-110.00136,437.99,441.045,34.75286959,8.541020956,26.87049791
15.49915,-110.00136,436.974,440.021,34.75426139,8.558052674,26.86894115
15.49914,-110.00136,435.962,439.001,34.75474884,8.564933555,26.86825311
15.49914,-110.00136,434.981,438.012,34.75413138,8.574521094,26.86628525
15.49914,-110.00136,434.005,437.028,34.75512181,8.59554268,26.86379004
15.49914,-110.00136,432.959,435.974,34.75651317,8.604604934,26.86346275
15.49914,-110.00136,431.935,434.942,34.75700045,8.608995859,26.86315853
15.49914,-110.00136,430.864,433.862,34.757688,8.601826745,26.86480832
15.49914,-110.00136,430.093,433.085,34.75707365,8.592354117,26.86580333
15.49914,-110.00136,429.042,432.026,34.75725906,8.607318484,26.86362058
15.49914,-110.00136,428.009,430.985,34.75774621,8.630648565,26.86036683
15.49914,-110.00136,427.022,429.989,34.75682717,8.649114206,26.85677315
15.49914,-110.00136,426.039,428.999,34.75781751,8.679308448,26.85282732
15.49914,-110.00136,425.046,427.998,34.75900867,8.694050925,26.85144722
15.49914,-110.00136,424.036,426.979,34.75849125,8.708027699,26.84885668
15.49914,-110.00136,422.961,425.896,34.75907826,8.735648771,26.84498217
15.49914,-110.00136,422.361,425.292,34.76087818,8.695912386,26.85260905
15.49914,-110.00136,421.145,424.065,34.75885038,8.704854778,26.84963279
15.49914,-110.00137,420.12,423.032,34.75662445,8.780067982,26.83609393
15.49914,-110.00138,419.106,422.01,34.75711188,8.813766379,26.83116252
15.49914,-110.00138,418.068,420.964,34.75950823,8.834874452,26.82969201
15.49914,-110.00138,417.065,419.953,34.7609002,8.842937614,26.82949923
15.49914,-110.00138,416.098,418.979,34.7616898,8.8500104,26.82899436
15.49914,-110.00138,415.091,417.963,34.7621773,8.860981025,26.82763744
15.49914,-110.00138,414.014,416.878,34.76407063,8.873430232,26.82713709
15.49915,-110.00138,413.438,416.297,34.76376063,8.846684426,26.83112912
15.49916,-110.00138,412.191,415.041,34.76293827,8.845443079,26.83068651
15.49916,-110.00138,411.164,414.006,34.7625211,8.877067652,26.82535716
15.49916,-110.00138,410.146,412.979,34.76572162,8.901351118,26.82399263
15.49916,-110.00138,409.143,411.969,34.76681214,8.908423306,26.82371703
15.49916,-110.00138,408.181,410.999,34.76719984,8.910618506,26.82366959
15.49916,-110.00138,407.167,409.976,34.7671848,8.914122723,26.82310136
15.49916,-110.00138,406.265,409.067,34.76817632,8.913010664,26.82404812
15.49914,-110.00138,405.191,407.985,34.76816041,8.911138036,26.82433317
15.49914,-110.00138,404.222,407.008,34.76764361,8.916540152,26.82307371
15.49914,-110.00138,403.255,406.034,34.76551905,8.946894334,26.81659663
15.49914,-110.00138,402.222,404.992,34.77042763,8.993782466,26.81293296
15.49914,-110.00138,401.169,403.931,34.77191951,9.004044575,26.8124521
15.49914,-110.00139,400.483,403.24,34.77221248,8.969621393,26.8181741
15.49914,-110.0014,399.222,401.969,34.76978515,8.947773124,26.81976988
15.49914,-110.00139,398.383,401.123,34.77208596,8.961187156,26.8194202
15.49914,-110.00142,397.421,400.154,34.77478721,9.007908,26.81406132
15.49912,-110.00145,396.512,399.238,34.77608228,9.022644195,26.81271021
15.49912,-110.00146,395.318,398.035,34.77546456,9.029470499,26.81113814
15.49912,-110.00146,394.327,397.036,34.7760552,9.048416405,26.80856208
15.49912,-110.00144,393.277,395.977,34.77674559,9.062282674,26.80687465
15.49912,-110.00144,392.371,395.064,34.77753826,9.053697227,26.80886693
15.49912,-110.00144,391.322,394.007,34.77682185,9.057019576,26.80777802
15.49912,-110.00144,390.332,393.009,34.77610617,9.083168169,26.80302557
15.49912,-110.00144,389.356,392.025,34.77709894,9.103103443,26.80059175
15.49912,-110.00144,388.344,391.006,34.77698592,9.118675444,26.79799803
15.49912,-110.00144,387.292,389.946,34.77827922,9.129540946,26.79725173
15.49912,-110.00145,386.453,389.1,34.77907271,9.111475307,26.8007768
15.49912,-110.00146,385.395,388.034,34.77795424,9.113410441,26.79959721
15.49912,-110.00146,384.391,387.022,34.77653498,9.154631431,26.79185202
15.49912,-110.00146,383.373,385.996,34.77863259,9.173655762,26.79040767
15.49912,-110.00146,382.335,384.95,34.77912216,9.179150209,26.78989958
15.49912,-110.00145,381.43,384.038,34.78001533,9.169266262,26.79218992
15.49912,-110.00144,380.448,383.049,34.7789983,9.166504776,26.79184673
15.49912,-110.00144,379.438,382.03,34.77878479,9.182778074,26.78905127
15.49912,-110.00144,378.429,381.014,34.77937522,9.20741319,26.78552309
15.49912,-110.00144,377.459,380.036,34.78107146,9.228335005,26.78344873
15.49912,-110.00144,376.406,378.975,34.7826662,9.246675664,26.78170997
15.49912,-110.00145,375.531,378.093,34.78366022,9.235390232,26.78431286
15.49912,-110.00146,374.459,377.013,34.78314451,9.229539128,26.78486187
15.49912,-110.00146,373.433,375.979,34.78323227,9.245012158,26.78241922
15.49912,-110.00146,372.478,375.017,34.78362239,9.277923191,26.77737321
15.49912,-110.00146,371.465,373.996,34.78541859,9.30273864,26.77472603
15.49912,-110.00146,370.549,373.073,34.78651259,9.281383777,26.77905218
15.49912,-110.00146,369.515,372.031,34.78509296,9.270658179,26.7796957
15.49912,-110.00146,368.49,370.997,34.78528121,9.309565713,26.77350674
15.49912,-110.00146,367.457,369.957,34.78627328,9.349457489,26.76776451
15.49912,-110.00146,366.734,369.228,34.78837453,9.332449689,26.77217254
15.49912,-110.00147,365.542,368.027,34.78554614,9.323163897,26.77149442
15.49912,-110.00148,364.508,366.985,34.78503089,9.38941274,26.7602624
15.49912,-110.00148,363.533,366.002,34.7872295,9.433566628,26.7547221
15.49912,-110.00148,362.557,365.019,34.79033248,9.459952451,26.75278843
15.49912,-110.00148,361.527,363.981,34.79212846,9.474700017,26.75175213
15.49912,-110.00148,360.643,363.091,34.79302189,9.467206668,26.75367907
15.49912,-110.00146,359.545,361.985,34.79240536,9.465051491,26.753556
15.49912,-110.00146,358.548,360.98,34.7930964,9.470640103,26.75317134
15.49912,-110.00146,357.523,359.947,34.79177737,9.489533459,26.74903489
15.49912,-110.00146,356.52,358.936,34.79457854,9.520417537,26.746108
15.49912,-110.00147,355.789,358.199,34.79627774,9.494739616,26.75166477
15.49912,-110.00148,354.586,356.987,34.79555942,9.471753548,26.75489736
15.49912,-110.00148,353.473,355.865,34.7956461,9.48614376,26.75259287
15.49912,-110.00148,352.862,355.25,34.79724631,9.500448096,26.75147363
15.49912,-110.00147,351.592,353.97,34.79562279,9.491050428,26.75176563
15.49912,-110.00148,350.546,352.916,34.79822253,9.548176075,26.74434143
15.49911,-110.00148,349.615,351.978,34.80253271,9.608848545,26.73761873
15.49911,-110.0015,348.788,351.145,34.80393001,9.65031286,26.73180206
15.49912,-110.00153,347.856,350.206,34.80482367,9.665467032,26.72996842
15.49912,-110.00154,346.651,348.992,34.80390546,9.681684409,26.7265512
15.49912,-110.00154,345.675,348.009,34.80540153,9.706209171,26.72361303
15.49912,-110.00154,344.565,346.89,34.80629313,9.730162907,26.72029587
15.49912,-110.00154,343.976,346.296,34.80688927,9.705084997,26.72495342
15.49912,-110.00154,342.726,345.037,34.80637248,9.696264253,26.72602735
15.49912,-110.00154,341.714,344.017,34.80555696,9.714951667,26.72227138
15.49912,-110.00154,340.77,343.066,34.80715388,9.756529168,26.71654421
15.49912,-110.00154,339.757,342.046,34.80854904,9.775276145,26.71447877
15.49912,-110.00154,338.696,340.976,34.80964217,9.787650737,26.71324671
15.49912,-110.00154,337.626,339.899,34.81073523,9.780075787,26.7153658
15.49912,-110.00154,336.816,339.083,34.80962058,9.772511189,26.71577285
15.49912,-110.00154,335.727,337.985,34.8106129,9.790477349,26.71352343
15.49912,-110.00154,334.728,336.979,34.81120434,9.817218901,26.70948323
15.49912,-110.00154,333.804,336.048,34.81219857,9.831574811,26.70783521
15.49912,-110.00154,332.787,335.023,34.81319173,9.849732741,26.70554289
15.49912,-110.00154,331.774,334.003,34.81488834,9.867677671,26.70382767
15.49912,-110.00154,330.677,332.897,34.81598105,9.876366737,26.70320586
15.49912,-110.00156,329.931,332.145,34.81617344,9.866575631,26.70500871
15.49912,-110.00156,328.842,331.049,34.81525657,9.887372145,26.70078481
15.49912,-110.00156,327.799,329.997,34.81655087,9.909818366,26.69798893
15.49912,-110.00156,326.809,329,34.81875017,9.944911186,26.69374317
15.49912,-110.00156,325.818,328.001,34.82004507,9.961665392,26.69190109
15.49912,-110.00156,324.696,326.871,34.82143896,9.956585256,26.69384268
15.49912,-110.00156,323.871,326.04,34.82203239,9.955375516,26.69450739
15.49912,-110.00156,322.86,325.021,34.82051349,9.96879341,26.69105262
15.49912,-110.00156,321.841,323.994,34.82341583,10.00407768,26.68729639
15.49912,-110.00156,320.828,322.974,34.82450952,10.02103865,26.68525279
15.49912,-110.00156,319.817,321.956,34.82590469,10.03869229,26.68332121
15.49912,-110.00156,318.84,320.971,34.82760168,10.04775644,26.68308694
15.49912,-110.00156,317.932,320.056,34.82728979,10.05754879,26.68117302
15.49912,-110.00156,316.904,319.021,34.82737846,10.10117013,26.67377891
15.49912,-110.00156,315.91,318.019,34.83118544,10.1346407,26.67098433
15.49912,-110.00156,314.813,316.914,34.83398639,10.15527251,26.66960704
15.49911,-110.00156,314.024,316.119,34.8340778,10.15297136,26.67007322
15.4991,-110.00156,312.937,315.025,34.83496967,10.17723047,26.66659108
15.4991,-110.00156,311.952,314.032,34.83626463,10.19767872,26.66407128
15.4991,-110.00156,310.932,313.004,34.83735822,10.20696045,26.6633172
15.4991,-110.00156,309.943,312.008,34.8376483,10.22323818,26.66073374
15.4991,-110.00156,308.932,310.99,34.83773716,10.24121887,26.65769778
15.4991,-110.00156,307.861,309.911,34.83913162,10.25888281,26.65572277
15.4991,-110.00156,307.212,309.257,34.83972706,10.23490347,26.66032731
15.4991,-110.00156,305.971,308.006,34.838306,10.24585719,26.65733619
15.4991,-110.00156,304.993,307.021,34.83829475,10.28888149,26.64988314
15.4991,-110.00156,304.03,306.052,34.83838417,10.30885313,26.64649024
15.4991,-110.00156,302.98,304.993,34.83907547,10.3245337,26.64430359
15.4991,-110.00157,301.737,303.742,34.84076942,10.32415318,26.64567911
15.4991,-110.00158,301.077,303.076,34.84025939,10.31236912,26.64732997
15.4991,-110.00157,300.136,302.129,34.84276291,10.3623275,26.64058504
15.49908,-110.00158,299.173,301.159,34.84677368,10.42004355,26.63362471
15.49909,-110.0016,298.213,300.191,34.84766947,10.4376064,26.63124886
15.4991,-110.0016,297.023,298.992,34.84755837,10.44523835,26.62982879
15.4991,-110.0016,296.064,298.027,34.84754982,10.45902689,26.62741018
15.4991,-110.00161,295.067,297.022,34.84804334,10.47131389,26.62564052
15.4991,-110.00162,294.084,296.032,34.84853699,10.48310028,26.62395714
15.4991,-110.00162,293.091,295.032,34.84903056,10.49917909,26.62151941
15.49908,-110.00162,292.082,294.015,34.84942348,10.52344518,26.61756348
15.4991,-110.00161,291.033,292.958,34.85192622,10.5195336,26.62018391
15.4991,-110.0016,290.102,292.021,34.85020969,10.51289544,26.62002342
15.4991,-110.0016,289.121,291.032,34.84999997,10.55583217,26.61231449
15.4991,-110.0016,288.128,290.032,34.85240272,10.58634519,26.60879571
